K,V,E,T,Eerr
62.7896,-3.97982,58.8098,78.146,7.58961e-05
62.8372,-4.0273,58.8098,78.2052,7.67353e-05
62.8913,-4.0814,58.8099,78.2726,7.74855e-05
62.9526,-4.14266,58.8099,78.3488,7.8052e-05
63.0215,-4.21155,58.8099,78.4346,7.83986e-05
63.0983,-4.28838,58.8099,78.5302,7.81551e-05
63.1829,-4.37301,58.8099,78.6354,7.68032e-05
63.2742,-4.46452,58.8097,78.7491,7.33964e-05
63.3697,-4.5605,58.8093,78.868,6.66103e-05
63.4645,-4.65601,58.8085,78.986,5.40076e-05
63.5491,-4.74185,58.8072,79.0912,3.17458e-05
63.6069,-4.80187,58.8051,79.1632,-4.75723e-06
63.6114,-4.80966,58.8018,79.1688,-6.07972e-05
63.5231,-4.72578,58.7973,79.0589,-0.0001359
63.2939,-4.50085,58.793,78.7736,-0.000209408
62.8889,-4.09648,58.7924,78.2695,-0.000220302
62.3394,-3.53849,58.8009,77.5857,-7.52972e-05
61.8042,-2.98557,58.8187,76.9197,0.00022671
61.5412,-2.70972,58.8315,76.5923,0.0004448
61.7184,-2.89378,58.8246,76.8128,0.000327748
62.2469,-3.44065,58.8063,77.4706,1.62619e-05
62.8728,-4.07879,58.794,78.2495,-0.000192776
63.392,-4.59992,58.7921,78.8957,-0.000225205
63.7351,-4.93937,58.7957,79.3227,-0.000163859
63.9215,-5.12125,58.8003,79.5548,-8.60805e-05
63.9984,-5.19452,58.8039,79.6505,-2.40189e-05
64.0086,-5.20228,58.8064,79.6632,1.73291e-05
63.9821,-5.17429,58.8078,79.6301,4.2051e-05
63.9466,-5.13918,58.8074,79.586,3.58295e-05
63.9063,-5.09878,58.8075,79.5358,3.62724e-05
63.8479,-5.04076,58.8072,79.4632,3.13626e-05
63.7686,-4.96181,58.8067,79.3644,2.40125e-05
63.6634,-4.85711,58.8063,79.2335,1.6918e-05
63.5289,-4.72273,58.8061,79.0661,1.34002e-05
63.3648,-4.55846,58.8063,78.8619,1.70244e-05
63.1779,-4.37075,58.8071,78.6293,3.08049e-05
62.9835,-4.17496,58.8085,78.3873,5.44229e-05
62.8049,-3.99471,58.8102,78.1651,8.32172e-05
62.6693,-3.85755,58.8117,77.9962,0.000108577
62.5997,-3.78723,58.8125,77.9097,0.000121355
62.608,-3.79583,58.8122,77.92,0.000117
62.6908,-3.87973,58.8111,78.023,9.72602e-05
62.8306,-4.02116,58.8094,78.197,6.95591e-05
63.0023,-4.19444,58.8078,78.4107,4.24306e-05
63.1801,-4.3735,58.8066,78.6321,2.22843e-05
63.3437,-4.53769,58.806,78.8356,1.14323e-05
63.4803,-4.67439,58.8059,79.0056,9.85325e-06
63.585,-4.77885,58.8062,79.136,1.43057e-05
63.6587,-4.85206,58.8066,79.2277,2.22111e-05
63.7057,-4.89849,58.8072,79.2861,3.10899e-05
63.7317,-4.92404,58.8077,79.3185,3.97585e-05
63.7429,-4.9348,58.8081,79.3325,4.71273e-05
63.7447,-4.93622,58.8085,79.3347,5.32012e-05
63.7416,-4.93286,58.8087,79.3308,5.79834e-05
63.7373,-4.92832,58.809,79.3254,6.1597e-05
63.7344,-4.92528,58.8091,79.3218,6.40527e-05
63.7348,-4.9256,58.8092,79.3224,6.54674e-05
63.7396,-4.9304,58.8092,79.3284,6.61009e-05
63.7493,-4.94011,58.8092,79.3404,6.5797e-05
63.7636,-4.95444,58.8091,79.3582,6.43771e-05
63.7813,-4.97231,58.809,79.3802,6.17071e-05
63.8004,-4.9917,58.8087,79.404,5.74326e-05
63.8178,-5.00947,58.8084,79.4257,5.13618e-05
63.829,-5.02115,58.8079,79.4396,4.31669e-05
63.8281,-5.02083,58.8073,79.4385,3.27526e-05
63.8079,-5.00136,58.8066,79.4134,2.10678e-05
63.7611,-4.95518,58.8059,79.3551,1.01067e-05
63.6818,-4.87623,58.8055,79.2564,3.57417e-06
63.5689,-4.76322,58.8057,79.1159,5.83418e-06
63.4299,-4.62338,58.8065,78.9429,2.02138e-05
63.2825,-4.47464,58.8079,78.7595,4.36688e-05
63.1513,-4.34221,58.8091,78.5961,6.32688e-05
63.0563,-4.24731,58.809,78.4779,6.23353e-05
63.0004,-4.19309,58.8073,78.4083,3.33304e-05
62.9635,-4.15885,58.8047,78.3625,-1.09568e-05
62.9139,-4.111,58.8029,78.3007,-4.18991e-05
62.8305,-4.02706,58.8034,78.1969,-3.25975e-05
62.7242,-3.91762,58.8066,78.0647,2.18315e-05
62.6402,-3.82944,58.8108,77.9601,9.22208e-05
62.6333,-3.82033,58.813,77.9515,0.000129666
62.7308,-3.91915,58.8117,78.0728,0.000107637
62.9124,-4.10428,58.8081,78.2988,4.68523e-05
63.1247,-4.32002,58.8047,78.5631,-1.02759e-05
63.3143,-4.51119,58.8031,78.799,-3.85019e-05
63.4487,-4.64562,58.8031,78.9663,-3.82438e-05
63.5198,-4.71569,58.8041,79.0547,-2.16444e-05
63.5346,-4.72925,58.8053,79.0732,4.22673e-09
63.5066,-4.70008,58.8065,79.0384,2.01207e-05
63.4496,-4.64209,58.8075,78.9674,3.62978e-05
63.375,-4.56686,58.8082,78.8746,4.81547e-05
63.2916,-4.48299,58.8086,78.7708,5.62794e-05
63.2055,-4.39652,58.809,78.6636,6.18703e-05
63.1207,-4.31147,58.8092,78.558,6.54945e-05
63.0397,-4.23042,58.8093,78.4573,6.76209e-05
62.9643,-4.15491,58.8094,78.3634,6.89643e-05
62.8953,-4.08582,58.8094,78.2775,6.97674e-05
62.8331,-4.02361,58.8094,78.2001,6.99051e-05
62.7778,-3.96839,58.8094,78.1314,6.98624e-05
62.7296,-3.92015,58.8094,78.0713,6.97372e-05
62.6882,-3.87876,58.8094,78.0198,6.95267e-05
62.6535,-3.84405,58.8094,77.9766,6.93423e-05
62.6252,-3.81581,58.8094,77.9414,6.90772e-05
62.6032,-3.79383,58.8094,77.914,6.88873e-05
62.5873,-3.77793,58.8094,77.8942,6.87176e-05
62.5773,-3.76795,58.8094,77.8818,6.84418e-05
62.5731,-3.76373,58.8093,77.8765,6.82028e-05
62.5745,-3.76516,58.8093,77.8783,6.7938e-05
62.5815,-3.77216,58.8093,77.887,6.7856e-05
62.594,-3.78469,58.8093,77.9026,6.79608e-05
62.6121,-3.80276,58.8093,77.9251,6.79825e-05
62.6357,-3.8264,58.8093,77.9545,6.81267e-05
62.665,-3.85569,58.8094,77.991,6.83243e-05
62.7001,-3.89078,58.8094,78.0347,6.85037e-05
62.7412,-3.9318,58.8094,78.0857,6.87222e-05
62.7884,-3.97897,58.8094,78.1445,6.89609e-05
62.8419,-4.03248,58.8094,78.2111,6.92549e-05
62.902,-4.09256,58.8094,78.2859,6.93467e-05
62.9688,-4.15936,58.8094,78.369,6.92195e-05
63.0423,-4.23293,58.8094,78.4605,6.8878e-05
63.1225,-4.31313,58.8093,78.5603,6.80535e-05
63.2087,-4.39944,58.8092,78.6676,6.64442e-05
63.2999,-4.49079,58.8091,78.7811,6.36742e-05
63.394,-4.58517,58.8088,78.8982,5.90436e-05
63.4876,-4.67922,58.8084,79.0147,5.15627e-05
63.5753,-4.76755,58.8077,79.1238,4.04562e-05
63.6488,-4.84203,58.8068,79.2154,2.47087e-05
63.6968,-4.89125,58.8056,79.2751,3.66103e-06
63.7046,-4.90051,58.8041,79.2848,-2.06302e-05
63.6569,-4.85401,58.8029,79.2254,-4.17364e-05
63.5435,-4.74084,58.8026,79.0842,-4.6025e-05
63.3709,-4.5665,58.8044,78.8695,-1.5977e-05
63.1754,-4.36672,58.8087,78.6261,5.67504e-05
63.0253,-4.21136,58.8139,78.4394,0.000146387
62.9974,-4.18058,58.8168,78.4046,0.000194934
63.1317,-4.3168,58.8148,78.5717,0.000161743
63.4018,-4.59235,58.8095,78.9079,7.00251e-05
63.7321,-4.92799,58.8041,79.319,-2.05777e-05
64.0427,-5.24163,58.801,79.7055,-7.31643e-05
64.2814,-5.48131,58.8001,80.0026,-8.94849e-05
64.4271,-5.62711,58.8,80.184,-9.09133e-05
64.4747,-5.67534,58.7994,80.2432,-0.000101348
64.4166,-5.61955,58.797,80.1709,-0.000141331
64.2277,-5.43529,58.7924,79.9358,-0.000220176
63.8637,-5.07665,58.787,79.4828,-0.000311596
63.2925,-4.50566,58.7868,78.7719,-0.000314401
62.5826,-3.78211,58.8005,77.8884,-8.26243e-05
61.985,-3.16132,58.8237,77.1446,0.000311694
61.8275,-2.99821,58.8293,76.9487,0.00040794
62.1827,-3.37786,58.8049,77.3907,-8.12595e-06
62.732,-3.95616,58.7759,78.0743,-0.00050113
63.062,-4.2979,58.7641,78.4851,-0.000700624
62.9787,-4.20683,58.7719,78.3814,-0.000568331
62.5872,-3.79172,58.7954,77.8941,-0.00016828
62.2192,-3.39821,58.821,77.4361,0.000266131
62.2117,-3.38565,58.826,77.4267,0.000351779
62.6268,-3.81715,58.8096,77.9434,7.31504e-05
63.2381,-4.44443,58.7937,78.7042,-0.000198035
63.787,-4.99744,58.7895,79.3873,-0.000268493
64.1568,-5.36354,58.7933,79.8476,-0.000204897
64.3543,-5.55539,58.7989,80.0934,-0.000109129
64.4326,-5.62901,58.8036,80.1908,-2.98436e-05
64.4445,-5.63779,58.8067,80.2056,2.30819e-05
64.4278,-5.61932,58.8085,80.1849,5.39032e-05
64.4053,-5.59596,58.8093,80.1569,6.81748e-05
64.3877,-5.57828,58.8094,80.135,6.98831e-05
64.3765,-5.56765,58.8089,80.121,6.0258e-05
64.3647,-5.55712,58.8076,80.1063,3.80942e-05
64.3359,-5.53055,58.8053,80.0705,-7.78326e-08
64.2621,-5.46021,58.8019,79.9786,-5.91679e-05
64.1009,-5.30398,58.797,79.7781,-0.000142342
63.7957,-5.00473,58.791,79.3982,-0.000243898
63.284,-4.49841,58.7856,78.7613,-0.000336236
62.5265,-3.74193,58.7846,77.8185,-0.000353446
61.5641,-2.77072,58.7933,76.6207,-0.000203981
60.5843,-1.77041,58.8139,75.4013,0.00014492
59.9203,-1.08476,58.8356,74.575,0.000514052
59.882,-1.04458,58.8375,74.5274,0.000546362
60.492,-1.67676,58.8152,75.2864,0.000167621
61.4405,-2.64983,58.7907,76.4669,-0.000249551
62.3487,-3.56801,58.7806,77.5972,-0.000419864
63.0054,-4.22229,58.7831,78.4146,-0.000378066
63.3813,-4.59117,58.7901,78.8824,-0.000258471
63.5354,-4.73843,58.7969,79.0741,-0.000143062
63.5419,-4.73995,58.802,79.0823,-5.74581e-05
63.4612,-4.65594,58.8053,78.9819,-8.81553e-07
63.3346,-4.52729,58.8073,78.8243,3.40921e-05
63.1881,-4.37954,58.8086,78.642,5.46937e-05
63.037,-4.22777,58.8092,78.4539,6.64045e-05
62.8901,-4.08047,58.8096,78.2711,7.26811e-05
62.7519,-3.94211,58.8098,78.0991,7.56035e-05
62.6246,-3.81475,58.8099,77.9407,7.68702e-05
62.509,-3.69914,58.8099,77.7968,7.68958e-05
62.4051,-3.59524,58.8098,77.6674,7.64457e-05
62.3124,-3.50264,58.8098,77.5521,7.5678e-05
62.2305,-3.42074,58.8097,77.4501,7.48998e-05
62.1586,-3.34894,58.8097,77.3607,7.40061e-05
62.0963,-3.2866,58.8096,77.2831,7.33218e-05
62.0428,-3.2332,58.8096,77.2166,7.27378e-05
61.9979,-3.18827,58.8096,77.1606,7.22662e-05
61.961,-3.15143,58.8096,77.1147,7.19753e-05
61.932,-3.1224,58.8096,77.0786,7.17259e-05
61.9105,-3.10097,58.8095,77.0519,7.15797e-05
61.8966,-3.08702,58.8095,77.0346,7.15288e-05
61.89,-3.0805,58.8095,77.0264,7.1497e-05
61.891,-3.0814,58.8096,77.0276,7.17468e-05
61.8994,-3.08983,58.8096,77.0381,7.1928e-05
61.9155,-3.10591,58.8096,77.0581,7.20976e-05
61.9394,-3.12983,58.8096,77.0879,7.23098e-05
61.9714,-3.16178,58.8096,77.1277,7.26818e-05
62.0117,-3.20203,58.8096,77.1778,7.29831e-05
62.0605,-3.25082,58.8096,77.2385,7.33108e-05
62.1181,-3.30839,58.8097,77.3102,7.35379e-05
62.1846,-3.37492,58.8097,77.393,7.35089e-05
62.2601,-3.45043,58.8096,77.487,7.32251e-05
62.3444,-3.53477,58.8096,77.5919,7.23455e-05
62.4369,-3.62736,58.8095,77.707,7.05651e-05
62.5364,-3.72704,58.8093,77.8308,6.77015e-05
62.6407,-3.83171,58.809,77.9607,6.28284e-05
62.7464,-3.93783,58.8086,78.0922,5.51175e-05
62.8477,-4.03976,58.8079,78.2182,4.34457e-05
62.9359,-4.12902,58.8069,78.3281,2.6543e-05
62.9991,-4.19353,58.8056,78.4067,4.07548e-06
63.0217,-4.21762,58.804,78.4348,-2.21891e-05
62.9868,-4.1841,58.8027,78.3914,-4.54322e-05
62.8829,-4.08054,58.8023,78.2621,-5.12811e-05
62.7159,-3.91167,58.8042,78.0542,-1.96336e-05
62.5238,-3.71501,58.8088,77.8152,5.93473e-05
62.3806,-3.56597,58.8147,77.637,0.000158574
62.3704,-3.55251,58.8179,77.6243,0.000213334
62.5375,-3.72172,58.8158,77.8323,0.000178428
62.8542,-4.04414,58.8101,78.2265,8.11109e-05
63.2397,-4.43514,58.8046,78.7062,-1.23647e-05
63.6105,-4.80886,58.8017,79.1677,-6.20405e-05
63.9146,-5.11344,58.8012,79.5462,-7.03813e-05
64.1343,-5.33237,58.802,79.8196,-5.7131e-05
64.2729,-5.46984,58.8031,79.9921,-3.87018e-05
64.341,-5.53705,58.804,80.0769,-2.32261e-05
64.3495,-5.54486,58.8046,80.0874,-1.23749e-05
64.3071,-5.50196,58.8051,80.0346,-4.03755e-06
64.222,-5.41633,58.8057,79.9287,5.47447e-06
64.1047,-5.29812,58.8065,79.7827,2.03091e-05
63.9706,-5.16273,58.8078,79.6158,4.26815e-05
63.8417,-5.0322,58.8095,79.4554,7.08215e-05
63.7445,-4.93337,58.8111,79.3344,9.86006e-05
63.7043,-4.89208,58.8122,79.2843,0.000116254
63.737,-4.9248,58.8121,79.325,0.000115845
63.8428,-5.03183,58.811,79.4568,9.54995e-05
64.0047,-5.19578,58.8089,79.6583,6.09776e-05
64.1932,-5.38653,58.8066,79.8928,2.21083e-05
64.3742,-5.56966,58.8046,80.1182,-1.28356e-05
64.5174,-5.7143,58.8031,80.2964,-3.80167e-05
64.6009,-5.79854,58.8024,80.4003,-5.0105e-05
64.6155,-5.81286,58.8026,80.4184,-4.60792e-05
64.5668,-5.76284,58.804,80.3579,-2.29661e-05
64.4776,-5.67119,58.8064,80.2468,1.74456e-05
64.3844,-5.57533,58.8091,80.1309,6.37751e-05
64.3275,-5.51664,58.8109,80.0601,9.44857e-05
64.333,-5.52224,58.8107,80.0668,9.16648e-05
64.3986,-5.59005,58.8086,80.1485,5.49914e-05
64.4942,-5.68872,58.8055,80.2675,2.78605e-06
64.5757,-5.77289,58.8028,80.3689,-4.2993e-05
64.6034,-5.80214,58.8013,80.4034,-6.88341e-05
64.5551,-5.75376,58.8013,80.3432,-6.87733e-05
64.4315,-5.62855,58.8029,80.1895,-4.06583e-05
64.2584,-5.45238,58.806,79.974,1.17228e-05
64.0816,-5.27198,58.8097,79.754,7.35332e-05
63.9533,-5.14102,58.8123,79.5943,0.00011811
63.9099,-5.09727,58.8126,79.5403,0.000123802
63.955,-5.14432,58.8107,79.5965,9.14058e-05
64.0605,-5.25258,58.808,79.7278,4.45586e-05
64.1842,-5.37844,58.8058,79.8817,7.7133e-06
64.2899,-5.48513,58.8048,80.0133,-9.16685e-06
64.3572,-5.55238,58.8048,80.097,-8.83256e-06
64.3805,-5.57511,58.8054,80.126,8.95206e-07
64.3637,-5.55751,58.8062,80.105,1.38975e-05
64.3144,-5.50749,58.8069,80.0437,2.60189e-05
64.2407,-5.43326,58.8075,79.952,3.60806e-05
64.1498,-5.34186,58.8079,79.8388,4.37074e-05
64.0471,-5.23882,58.8083,79.711,4.95443e-05
63.937,-5.12846,58.8085,79.574,5.42692e-05
63.8231,-5.01435,58.8088,79.4323,5.84913e-05
63.7088,-4.89977,58.809,79.29,6.25419e-05
63.5972,-4.78797,58.8093,79.1511,6.66679e-05
63.4917,-4.68224,58.8095,79.0199,7.06033e-05
63.3955,-4.58576,58.8097,78.9,7.40456e-05
63.311,-4.50119,58.8098,78.7949,7.62006e-05
63.2401,-4.43024,58.8098,78.7067,7.66739e-05
63.1831,-4.37333,58.8098,78.6358,7.56476e-05
63.1392,-4.32954,58.8096,78.5811,7.3325e-05
63.1063,-4.29682,58.8095,78.5401,7.01122e-05
63.0817,-4.27245,58.8093,78.5096,6.6704e-05
63.0626,-4.25353,58.8091,78.4858,6.36229e-05
63.0463,-4.23741,58.8089,78.4655,6.11701e-05
63.0308,-4.22201,58.8088,78.4462,5.94691e-05
63.0146,-4.20582,58.8088,78.426,5.81682e-05
62.9965,-4.18777,58.8087,78.4035,5.72519e-05
62.9757,-4.16707,58.8086,78.3776,5.60846e-05
62.9514,-4.14286,58.8085,78.3474,5.44628e-05
62.9223,-4.1139,58.8084,78.3111,5.20274e-05
62.8865,-4.07831,58.8082,78.2666,4.80118e-05
62.841,-4.03317,58.8078,78.21,4.23849e-05
62.7817,-3.97435,58.8074,78.1362,3.47663e-05
62.7033,-3.89645,58.8068,78.0386,2.55923e-05
62.5995,-3.79324,58.8063,77.9094,1.5902e-05
62.4647,-3.65887,58.8058,77.7416,8.52961e-06
62.2962,-3.49042,58.8058,77.532,8.29525e-06
62.0983,-3.29182,58.8065,77.2857,2.01667e-05
61.8861,-3.078,58.8081,77.0215,4.69547e-05
61.6867,-2.87643,58.8103,76.7734,8.3748e-05
61.5341,-2.72192,58.8122,76.5834,0.000115929
61.4566,-2.64379,58.8128,76.4869,0.000126529
61.4633,-2.65154,58.8118,76.4953,0.000109264
61.5393,-2.72961,58.8097,76.59,7.45623e-05
61.6536,-2.84589,58.8077,76.7321,3.9514e-05
61.7729,-2.9666,58.8063,76.8807,1.66898e-05
61.8734,-3.06751,58.8058,77.0057,8.62179e-06
61.9431,-3.13704,58.806,77.0924,1.17122e-05
61.9803,-3.17377,58.8065,77.1388,2.05105e-05
61.9892,-3.18203,58.8071,77.1498,3.07091e-05
61.9761,-3.16837,58.8077,77.1335,4.04651e-05
61.9476,-3.13944,58.8082,77.0981,4.82822e-05
61.9095,-3.10094,58.8085,77.0506,5.44067e-05
61.8662,-3.05735,58.8088,76.9967,5.89704e-05
61.821,-3.01201,58.809,76.9405,6.2149e-05
61.7764,-2.96728,58.8091,76.885,6.43173e-05
61.734,-2.92478,58.8092,76.8322,6.55943e-05
61.6948,-2.88552,58.8092,76.7834,6.65127e-05
61.6594,-2.85015,58.8093,76.7394,6.70037e-05
61.6282,-2.81895,58.8093,76.7006,6.71539e-05
61.6012,-2.79195,58.8093,76.667,6.69393e-05
61.5782,-2.76897,58.8092,76.6383,6.64382e-05
61.5588,-2.74958,58.8092,76.6142,6.56293e-05
61.5423,-2.73315,58.8091,76.5936,6.44638e-05
61.5278,-2.71875,58.809,76.5756,6.29364e-05
61.5141,-2.70515,58.8089,76.5585,6.07536e-05
61.4995,-2.69071,58.8087,76.5403,5.7959e-05
61.4819,-2.67335,58.8085,76.5185,5.45567e-05
61.4588,-2.65052,58.8083,76.4898,5.05655e-05
61.4273,-2.61925,58.8081,76.4505,4.6312e-05
61.3842,-2.57638,58.8078,76.3969,4.20762e-05
61.3267,-2.51907,58.8076,76.3253,3.85766e-05
61.253,-2.4455,58.8075,76.2336,3.72863e-05
61.1637,-2.35604,58.8077,76.1225,3.97931e-05
61.0629,-2.25474,58.8081,75.997,4.75747e-05
60.9591,-2.15018,58.8089,75.8678,6.04026e-05
60.8649,-2.05513,58.8098,75.7506,7.58361e-05
60.7947,-1.98409,58.8106,75.6631,8.88242e-05
60.7599,-1.94898,58.8109,75.6199,9.45231e-05
60.7655,-1.95482,58.8106,75.6268,9.01181e-05
60.8075,-1.99759,58.8099,75.6791,7.77048e-05
60.8749,-2.06592,58.809,75.763,6.22139e-05
60.9535,-2.14524,58.8082,75.8608,4.88796e-05
61.03,-2.2223,58.8077,75.9561,4.0339e-05
61.0953,-2.28781,58.8075,76.0373,3.68784e-05
61.1446,-2.33701,58.8076,76.0986,3.76825e-05
61.1767,-2.36898,58.8077,76.1387,4.08406e-05
61.1932,-2.38518,58.808,76.1591,4.52669e-05
61.1965,-2.38829,58.8083,76.1633,4.97258e-05
61.1898,-2.38134,58.8085,76.155,5.36179e-05
61.1759,-2.36718,58.8087,76.1376,5.69286e-05
61.1571,-2.34826,58.8088,76.1142,5.9558e-05
61.1355,-2.32654,58.809,76.0874,6.1568e-05
61.1126,-2.30355,58.809,76.0588,6.29887e-05
61.0895,-2.28042,58.8091,76.0301,6.40596e-05
61.0671,-2.25795,58.8092,76.0022,6.48743e-05
61.0459,-2.23676,58.8092,75.9759,6.5311e-05
61.0264,-2.21721,58.8092,75.9516,6.56953e-05
61.0087,-2.19951,58.8092,75.9296,6.56713e-05
60.993,-2.18378,58.8092,75.91,6.56849e-05
60.9793,-2.17007,58.8092,75.8929,6.57632e-05
60.9676,-2.15839,58.8092,75.8784,6.56548e-05
60.9579,-2.14867,58.8092,75.8663,6.56462e-05
60.9501,-2.14087,58.8092,75.8566,6.55453e-05
60.9441,-2.1349,58.8092,75.8491,6.52919e-05
60.9398,-2.13064,58.8092,75.8438,6.51644e-05
60.9372,-2.12801,58.8092,75.8405,6.5031e-05
60.936,-2.12688,58.8092,75.8391,6.48951e-05
60.9363,-2.12716,58.8091,75.8394,6.47595e-05
60.9379,-2.12876,58.8091,75.8414,6.46255e-05
60.9407,-2.13158,58.8091,75.8449,6.44949e-05
60.9446,-2.13547,58.8091,75.8498,6.45049e-05
60.9495,-2.14037,58.8091,75.8559,6.43847e-05
60.9553,-2.14615,58.8091,75.8631,6.44073e-05
60.9619,-2.15276,58.8091,75.8713,6.43008e-05
60.9692,-2.1601,58.8091,75.8804,6.42019e-05
60.9772,-2.1681,58.8091,75.8904,6.41805e-05
60.9858,-2.17669,58.8091,75.901,6.41003e-05
60.9949,-2.18582,58.8091,75.9124,6.40296e-05
61.0045,-2.19542,58.8091,75.9243,6.3969e-05
61.0146,-2.20547,58.8091,75.9368,6.38513e-05
61.025,-2.21591,58.8091,75.9498,6.38809e-05
61.0358,-2.22672,58.8091,75.9633,6.38543e-05
61.047,-2.23789,58.8091,75.9772,6.38398e-05
61.0585,-2.2494,58.8091,75.9915,6.3838e-05
61.0703,-2.26125,58.8091,76.0063,6.38486e-05
61.0825,-2.27346,58.8091,76.0215,6.38048e-05
61.0951,-2.28602,58.8091,76.0371,6.39784e-05
61.1081,-2.299,58.8091,76.0533,6.40289e-05
61.1215,-2.31241,58.8091,76.0699,6.4025e-05
61.1354,-2.3263,58.8091,76.0872,6.41027e-05
61.1499,-2.34074,58.8091,76.1052,6.41266e-05
61.1649,-2.3558,58.8091,76.124,6.42328e-05
61.1807,-2.37155,58.8091,76.1436,6.44213e-05
61.1972,-2.38809,58.8091,76.1642,6.45558e-05
61.2147,-2.40551,58.8091,76.1859,6.47728e-05
61.2331,-2.42395,58.8092,76.2088,6.49363e-05
61.2527,-2.4435,58.8092,76.2332,6.53869e-05
61.2735,-2.46433,58.8092,76.2591,6.56485e-05
61.2958,-2.48659,58.8092,76.2869,6.5789e-05
61.3197,-2.51043,58.8092,76.3165,6.60814e-05
61.3453,-2.53602,58.8092,76.3484,6.65258e-05
61.3728,-2.56357,58.8093,76.3827,6.67825e-05
61.4026,-2.59328,58.8093,76.4197,6.70557e-05
61.4347,-2.62537,58.8093,76.4597,6.73454e-05
61.4694,-2.66008,58.8093,76.5029,6.7583e-05
61.507,-2.69764,58.8093,76.5497,6.79723e-05
61.5477,-2.73832,58.8094,76.6004,6.8579e-05
61.5918,-2.78243,58.8094,76.6553,6.89243e-05
61.6396,-2.83024,58.8094,76.7148,6.92065e-05
61.6915,-2.88204,58.8094,76.7793,6.96892e-05
61.7476,-2.93815,58.8095,76.8492,7.00182e-05
61.8083,-2.99885,58.8095,76.9247,7.04446e-05
61.8739,-3.06443,58.8095,77.0064,7.06637e-05
61.9446,-3.13509,58.8095,77.0943,7.08312e-05
62.0205,-3.21098,58.8095,77.1888,7.07379e-05
62.1016,-3.2921,58.8095,77.2897,7.03441e-05
62.1877,-3.37822,58.8094,77.3968,6.95598e-05
62.2781,-3.46878,58.8093,77.5094,6.80885e-05
62.3719,-3.56269,58.8092,77.6261,6.56064e-05
62.4671,-3.65813,58.809,77.7446,6.15993e-05
62.5608,-3.75217,58.8086,77.8612,5.54894e-05
62.6485,-3.84039,58.8081,77.9704,4.67356e-05
62.7238,-3.91641,58.8074,78.0641,3.4715e-05
62.7781,-3.97159,58.8065,78.1316,1.91885e-05
62.8005,-3.99512,58.8054,78.1596,1.18883e-06
62.7798,-3.97539,58.8044,78.1338,-1.54147e-05
62.7075,-3.9035,58.804,78.0438,-2.34997e-05
62.5843,-3.77971,58.8046,77.8905,-1.2305e-05
62.4289,-3.62205,58.8068,77.697,2.51197e-05
62.281,-3.47086,58.8101,77.513,8.09519e-05
62.1929,-3.3801,58.8128,77.4033,0.000126198
62.2049,-3.39202,58.8129,77.4183,0.000127926
62.3198,-3.50975,58.8101,77.5613,8.06628e-05
62.499,-3.69289,58.8061,77.7843,1.28561e-05
62.684,-3.88105,58.803,78.0146,-4.02567e-05
62.8258,-4.02414,58.8017,78.1911,-6.18087e-05
62.9004,-4.09829,58.8021,78.2839,-5.49722e-05
62.9084,-4.10494,58.8035,78.2939,-3.12879e-05
62.8669,-4.06166,58.8052,78.2422,-2.07858e-06
62.7993,-3.99245,58.8068,78.1581,2.56181e-05
62.7292,-3.92099,58.8082,78.0709,4.92502e-05
62.6772,-3.86777,58.8094,78.006,6.87796e-05
62.6597,-3.84945,58.8102,77.9843,8.32871e-05
62.6881,-3.87755,58.8106,78.0197,8.90716e-05
62.7654,-3.95525,58.8102,78.1159,8.24284e-05
62.8838,-4.07464,58.8092,78.2632,6.50043e-05
63.0261,-4.21817,58.8079,78.4403,4.37506e-05
63.1714,-4.36452,58.8069,78.6212,2.63281e-05
63.3017,-4.49538,58.8064,78.7834,1.73195e-05
63.4059,-4.5996,58.8063,78.9131,1.71106e-05
63.4803,-4.67364,58.8067,79.0057,2.29639e-05
63.5269,-4.71966,58.8072,79.0636,3.16899e-05
63.5507,-4.74293,58.8077,79.0932,4.09894e-05
63.558,-4.7498,58.8083,79.1024,4.96024e-05
63.5551,-4.74639,58.8087,79.0987,5.69188e-05
63.5471,-4.73803,58.809,79.0887,6.26853e-05
63.5383,-4.729,58.8093,79.0778,6.71003e-05
63.5321,-4.72257,58.8095,79.07,7.05224e-05
63.5309,-4.72124,58.8096,79.0685,7.28414e-05
63.5365,-4.72677,58.8097,79.0756,7.45921e-05
63.5502,-4.74045,58.8098,79.0927,7.58528e-05
63.573,-4.76314,58.8098,79.121,7.63762e-05
63.6052,-4.79531,58.8098,79.161,7.6607e-05
63.647,-4.83717,58.8098,79.2131,7.65232e-05
63.6984,-4.88856,58.8098,79.277,7.58327e-05
63.7587,-4.94895,58.8097,79.3521,7.45057e-05
63.8268,-5.01726,58.8096,79.4369,7.21457e-05
63.9011,-5.0917,58.8094,79.5293,6.85224e-05
63.9785,-5.16951,58.809,79.6257,6.28874e-05
64.0551,-5.24656,58.8086,79.721,5.50463e-05
64.125,-5.3171,58.808,79.8081,4.44947e-05
64.1806,-5.37345,58.8072,79.8772,3.11376e-05
64.2126,-5.40634,58.8063,79.9171,1.62197e-05
64.2118,-5.40623,58.8055,79.916,3.33309e-06
64.1719,-5.36663,58.8053,79.8664,-8.22035e-07
64.096,-5.28991,58.8061,79.7719,1.27206e-05
64.0027,-5.19447,58.8082,79.6558,4.93907e-05
63.9296,-5.11827,58.8114,79.5648,0.000102421
